"Export time: 8/7/2022, 5:59:11 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","Jumbo Cotton Balls - 200 ct - up up TRG","Unknown","$6.99","1346","44","$9409","06/27/2017","$2.66","218","4.2","$4.33","35428","Beauty & Personal Care","B01FDSVM82","https://www.amazon.com/dp/B01FDSVM82"
"","","12","Organic BIOLOGIQUE Cotton Ballsorganic Pack of 3 (240 Balls)","Swisspers","$14.07","30","1","$422","09/11/2013","$8.19","780","4.7","$5.88","68564","Beauty & Personal Care","B00F51RET4","https://www.amazon.com/dp/B00F51RET4"
"","","13","Swisspers Organic 100% Natural Organic Cotton Balls 80-Count Balls per Pack 6 Packs (480 Balls Total)","Swisspers","$12.55","54","1","$678","05/14/2019","$3.64","242","4.5","$8.91","134995","Beauty & Personal Care","B07CXZPH28","https://www.amazon.com/dp/B07CXZPH28"
"","","14","Swisspers Organic Triple Size Cotton Balls 80 ea 2 pack","Swisspers","$9.95","3","0","$30","08/16/2015","$5.61","9","4.5","$4.34","241551","Beauty & Personal Care","B0140ZWHBA","https://www.amazon.com/dp/B0140ZWHBA"
"","","15","Organic Essentials Cotton Balls Triple Size 80 Each (Pack of 7)","Swisspers","$22.66","0","0","$0","12/14/2017","...","2","5","","472656","Beauty & Personal Care","B01IADWUR4","https://www.amazon.com/dp/B01IADWUR4"
"","","16","Perfect Stix Cotton Balls L-200 Cotton Balls Large (Pack of 200)","Perfect Stix","$6.36","482","16","$3066","01/11/2018","$2.08","473","4.3","$4.28","20880","Beauty & Personal Care","B078YMVSR5","https://www.amazon.com/dp/B078YMVSR5"
"","","17","Simply Soft Premium Cotton Balls 100% Pure Cotton Absorbent 200 Count (Pack of 3)","Simply Soft","$10.99","1760","58","$19342","11/29/2018","$2.61","2249","4.5","$8.38","8773","Beauty & Personal Care","B07L58WC7D","https://www.amazon.com/dp/B07L58WC7D"
"","","18","Perfect Stix - Cotton Balls M-500ct Cotton Balls M Cotton Balls Pack of 500ct Plain","Perfect Stix","$8.56","800","26","$6848","10/08/2017","$4.34","3975","4.2","$4.22","26820","Beauty & Personal Care","B0769MKZWT","https://www.amazon.com/dp/B0769MKZWT"
"","","19","McKesson Cotton Balls Non-Sterile Maximum Absorbency Medium 2000 Count 1 Pack","McKesson","$15.75","369","12","$5812","10/29/2018","...","159","4.8","","29019","Beauty & Personal Care","B07K31B59G","https://www.amazon.com/dp/B07K31B59G"
"","","20","Dealmed Cotton Balls  1000 Count Medium Cotton Balls Non-Sterile Bag of Cotton Balls in Easy to Access Zip-Locked Bag Great for Skin Prep Wound Cleansing and DIY Needs","Dealmed","$15.89","514","17","$8167","08/29/2018","$9.74","355","4.3","$6.15","34074","Beauty & Personal Care","B07G7CNCXF","https://www.amazon.com/dp/B07G7CNCXF"
"","","21","Dynarex Cotton Ball Large Non-sterile 1000 Count","Dynarex","$17.05","384","12","$6547","09/11/2010","$6.56","520","4.7","$10.49","7415","Industrial & Scientific","B008SIE0I4","https://www.amazon.com/dp/B008SIE0I4"
"","","22","DecorRack 100 Cotton Balls 100% Pure Cotton for Nail Polish and Make-Up Removal Applying Oil Lotion or Powder Perfect for Multi-Purpose Use Soft and Absorbent (100 Count)","DecorRack","$6.99","496","16","$3467","11/17/2019","$2.89","1713","4.7","$4.10","48796","Beauty & Personal Care","B081P93444","https://www.amazon.com/dp/B081P93444"
"","","23","Kendall/Covidien Prepping Cotton Ball 500 Count","KENDALL/COVIDIEN","$6.33","35","1","$222","05/31/2011","$2.28","936","4.1","$4.05","40601","Beauty & Personal Care","B00962EG7G","https://www.amazon.com/dp/B00962EG7G"
"","","24","365 by Whole Foods Market Cotton Balls Organic 100 Count","365 by Whole Foods Market","$2.99","0","0","$0","02/02/2018","$-0.85","1468","4.7","$3.84","292457","Beauty & Personal Care","B074HKCCW9","https://www.amazon.com/dp/B074HKCCW9"
"","","25","Cliganic Premium Cotton Rounds for Face (300 Count) - Makeup Remover Pads Hypoallergenic Lint-Free | 100% Pure Cotton","Cliganic","$8.59","23388","779","$200903","03/22/2018","$4.13","35815","4.7","$4.46","116","Beauty & Personal Care","B0777NG2DM","https://www.amazon.com/dp/B0777NG2DM"
"","","26","Cotton Balls Non-Sterile Medium 2000/Bag","Dynarex","$16.95","182","6","$3085","03/14/2007","$7.68","339","4.4","$9.27","16504","Industrial & Scientific","B000PGY8XY","https://www.amazon.com/dp/B000PGY8XY"
"","","27","Cotton Balls Jumbo Size for Facial Treatments Nails and Make-Up Removal Applying Tonics & Cleansers Multi-Purpose Soft Natural Cotton Balls","SION BIOTEXT","$6.99","...","...","...","05/31/2022","$2.89","0","","$4.10","63632","...","B0B2ZWXFLB","https://www.amazon.com/dp/B0B2ZWXFLB"
"","","28","Swisspers Super Jumbo Cotton Balls 100% Cotton 70 ea (Pack of 4)","Swisspers","$13.02","1244","41","$16197","10/01/2017","$7.3","1009","4.7","$5.72","12971","Beauty & Personal Care","B01IADYW0C","https://www.amazon.com/dp/B01IADYW0C"
"","","29","Swisspers Super Jumbo Large Cotton Balls 140 Count 2 Pack (Includes 280 Jumbo Plus Size Hypoallergenic Cotton Balls Total)","Swisspers","$17.99","280","9","$5037","08/12/2016","$11.52","277","4.8","$6.47","53301","Beauty & Personal Care","B01KCJCOL6","https://www.amazon.com/dp/B01KCJCOL6"
"","","30","Organyc 100% Organic Cotton Balls for Sensitive Skin 100 Count","Organyc","$7.39","234","7","$1729","07/13/2015","$3.26","278","4.6","$4.13","44375","Beauty & Personal Care","B008GTHEOC","https://www.amazon.com/dp/B008GTHEOC"
"","","31","Swisspers Cotton Balls Jumbo Plus Size 70 Count (Pack of 3)","SWEET LEAF","$11.24","446","14","$5013","01/20/2015","$5.78","914","4.7","$5.46","29209","Beauty & Personal Care","B00NC2A2LA","https://www.amazon.com/dp/B00NC2A2LA"
"","","32","Kendall/Covidien Prepping Cotton Ball 1000 Count","KENDALL/COVIDIEN","$7.93","29","0","$230","07/19/2015","$3.53","432","4.2","$4.40","76304","Beauty & Personal Care","B011VX2X5E","https://www.amazon.com/dp/B011VX2X5E"
"","","33","Cotton Balls Jumbo Size for Facial Treatments Nails and Make-Up Removal Applying Tonics & Cleansers Multi-Purpose Soft Natural Cotton Balls","SION BIOTEXT","$5.99","...","...","...","05/31/2022","$1.97","0","","$4.02","131207","...","B0B2VVB381","https://www.amazon.com/dp/B0B2VVB381"
"","","34","Organyc 100% Organic Cotton Rounds - Biodegradable Cotton Chemical Free For Sensitive Skin (70 Count) - Daily Cosmetics. Beauty and Personal Care","Organyc","$3.59","6418","213","$23041","07/24/2012","$-0.25","11943","4.7","$3.84","3362","Health & Household","B008O47ILI","https://www.amazon.com/dp/B008O47ILI"
"","","35","Curad Sterile Cotton Balls 1' 130/Box","Curad","$8.99","19","0","$171","09/14/2017","$4.73","143","4.5","$4.26","28154","Industrial & Scientific","B008YX5Q8G","https://www.amazon.com/dp/B008YX5Q8G"
"","","36","The Body Shop Round Cotton Pads","The Body Shop","$3.00","6772","225","$20316","08/21/2017","$-0.84","8374","4.7","$3.84","1805","Beauty & Personal Care","B01MY0TOTX","https://www.amazon.com/dp/B01MY0TOTX"
"","","37","Dukal - 802 Cotton Balls Non Sterile Large (Pack of 2000)","Dukal","$29.64","121","4","$3586","11/02/2015","$11.69","45","4.3","$17.95","133581","Beauty & Personal Care","B017K35ANG","https://www.amazon.com/dp/B017K35ANG"
"","","38","Cotton Balls Medium Sized-500ct","Perfectware","$6.08","83","2","$505","07/18/2019","$2.05","145","3.9","$4.03","167454","Beauty & Personal Care","B07VBPQRH3","https://www.amazon.com/dp/B07VBPQRH3"
"","","39","SoulSation Organic Cotton Rounds 400 Count - Makeup Remover Pads for Face Lint-Free","SOULSATION","$8.99","7826","260","$70356","05/29/2021","$4.5","3811","4.7","$4.49","1271","Beauty & Personal Care","B0966YL3Z8","https://www.amazon.com/dp/B0966YL3Z8"
"","","40","Amazon Basics Cotton Rounds 100ct  Pack of 6 (Previously Solimo)","Amazon Basics","$11.53","25040","834","$288711","10/09/2021","$4.01","19605","4.7","$7.52","109","Beauty & Personal Care","B0949CSB9X","https://www.amazon.com/dp/B0949CSB9X"
"","","41","Pure-aid 100% Pure Cotton Balls | Lint Free | Soft and Gentle | Hypoallergenic 100% Pure Cotton Balls | Bargain Finds | Various Uses | 100 Count Each | 2 Pack (2 Pack (200 Count))","Pure-Aid","$6.99","113","3","$790","08/23/2020","$2.89","356","4.1","$4.10","137197","Beauty & Personal Care","B089T9S33Y","https://www.amazon.com/dp/B089T9S33Y"
