"Export time: 8/7/2022, 2:43:34 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","59","SEESOCUE Standing Pencil Case Large Capacity Pen Bag for Office Adult Big Storage Markers Holder for College Students Pencil Pouch for Girls & Boys School Stationery Organizer (Black Cats)","SEESOCUE","$9.79","24","2","$235","06/08/2021","$4.78","13","4.9","$5.01","55760","Arts Crafts & Sewing","B096QTHX4Z","https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_search_thematic_btf_aps_sr_pg1_4?ie=UTF8&bwType=search&bwAsin=B096QTHX4Z&url=%2FSEESOCUE-Standing-Capacity-Stationery-Organizer%2Fdp%2FB096QTHX4Z%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.695e268e-ec60-465b-99cc-6a0ed7b3b9f7%253Aamzn1.sym.695e268e-ec60-465b-99cc-6a0ed7b3b9f7%26crid%3DXT8105YEMFF4%26cv_ct_cx%3Dpencil%2Bcase%26keywords%3Dpencil%2Bcase%26pd_rd_i%3DB096QTHX4Z%26pd_rd_r%3De9e0959f-5086-4686-ab0f-2ae1a70b1182%26pd_rd_w%3Dc4lD7%26pd_rd_wg%3DYZgDL%26pf_rd_p%3D695e268e-ec60-465b-99cc-6a0ed7b3b9f7%26pf_rd_r%3D3G6CWDB19VRYS0P0XK6D%26qid%3D1659907955%26sprefix%3D%252Caps%252C158%26sr%3D1-4-dee36d41-3265-4e30-99c6-4e7343298906-spons%26psc%3D1&qualifier=1659907955&id=1228627929435771&widgetName=sp_search_thematic_btf"
"","","60","ANGOOBABY Cute Pencil Case Unicorn Pencil Pouch Medium Capacity Portable Multifunction Pen Bag with Compartments for Girls Kids Teen","ANGOOBABY","$9.34","3630","121","$33904","06/03/2021","$4.4","443","4.8","$4.94","682","Arts Crafts & Sewing","B09R1FS3KB","https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_search_thematic_btf_aps_sr_pg1_5?ie=UTF8&bwType=search&bwAsin=B09R1FS3KB&url=%2FANGOOBABY-Capacity-Portable-Multifunction-Compartments%2Fdp%2FB09R1FS3KB%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.695e268e-ec60-465b-99cc-6a0ed7b3b9f7%253Aamzn1.sym.695e268e-ec60-465b-99cc-6a0ed7b3b9f7%26crid%3DXT8105YEMFF4%26cv_ct_cx%3Dpencil%2Bcase%26keywords%3Dpencil%2Bcase%26pd_rd_i%3DB09R1FS3KB%26pd_rd_r%3De9e0959f-5086-4686-ab0f-2ae1a70b1182%26pd_rd_w%3Dc4lD7%26pd_rd_wg%3DYZgDL%26pf_rd_p%3D695e268e-ec60-465b-99cc-6a0ed7b3b9f7%26pf_rd_r%3D3G6CWDB19VRYS0P0XK6D%26qid%3D1659907955%26sprefix%3D%252Caps%252C158%26sr%3D1-5-dee36d41-3265-4e30-99c6-4e7343298906-spons%26psc%3D1&qualifier=1659907955&id=1228627929435771&widgetName=sp_search_thematic_btf"
"","","61","MNTT Pencil CasesSimple School Pen Holder Makeup Bag Women Stationery Pencil Bag Storage Bags Small Flowers(Blue)","MNTT","$3.99","30","1","$120","07/14/2022","","0","","","81213","Office Products","B09FT4B28G","https://www.amazon.com/MNTT-Pencil-Stationery-Storage-Flowers/dp/B09FT4B28G/ref=sr_1_54?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-54"
"","","62","Sooez Pencil Box Plastic Pencil Case Hard Pencil Case with Stickers Crayon Box Large Plastic Pencil Boxes with Lid Stackable Supply Boxes Pencil Case Box for Kids School Boys Classroom Blue","Sooez","$9.99","5843","208","$58372","11/15/2021","$4.95","144","4.6","$5.04","918","Office Products","B09LTYWR1X","https://www.amazon.com/Sooez-Plastic-Stickers-Stackable-Classroom/dp/B09LTYWR1X/ref=sr_1_55?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-55"
"","","63","Extra Large Pencil Case with Compartments HALASAO Pencil Box Organizer Pencil Pouch for Kids Large Pencil BagGirl Pencil Case Pencil Holder Case Pencil Cases for Adults","HALASAO","$7.99","810","27","$6472","06/18/2022","","10","5","","4699","Arts Crafts & Sewing","B09Z6JT5KJ","https://www.amazon.com/Pencil-Compartments-HALASAO-Organizer-Holder/dp/B09Z6JT5KJ/ref=sr_1_56?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-56"
"","","64","Cartoon Pencil Case Large Capacity Pencil Pouch Multifunction Storage Pencil Bag with Zipper for Girls Boys","Vonpcaty","$9.99","1470","59","$14685","07/29/2022","$4.95","0","","$5.04","1803","Arts Crafts & Sewing","B0B3M99V1S","https://www.amazon.com/Cartoon-Pencil-Capacity-Multifunction-Storage/dp/B0B3M99V1S/ref=sr_1_57?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-57"
"","","65","Pencil Case Big Capacity Pencil Bag School Pencil Case Portable Office Stationery Makeup Bag College Supplies School College Office Organizer for Student Teens Girls Adults (Plaid)","AOREGRE","$8.99","1050","28","$9440","04/01/2021","$4.1","44","4.6","$4.89","4372","Arts Crafts & Sewing","B091GL84TS","https://www.amazon.com/Capacity-Portable-Stationery-Supplies-Organizer/dp/B091GL84TS/ref=sr_1_58?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-58"
"","","66","Fidget Pencil Case Pop Bubble Pencil Case Fidget Toy for School Sensory Silicone Bubble ToyPencil Case Push Pop Bubble (Style-7)","HappyLickdog","$4.99","386","48","$1926","08/16/2021","","98","4.4","","5863","Toys & Games","B09CH1TG7V","https://www.amazon.com/HappyLickdog-Fidget-Sensory-Silicone-Style-7/dp/B09CH1TG7V/ref=sr_1_59?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-59"
"","","67","Large Pencil Case Durable Pen Pouch with Big Capacity Minimalist Portable Stationery Bag with Handle for Middle High College School & Office","ECHSRT","$14.99","13030","394","$195320","01/31/2021","$9.2","1324","4.7","$5.79","98","Arts Crafts & Sewing","B08VH9144V","https://www.amazon.com/Durable-Capacity-Minimalist-Portable-Stationery/dp/B08VH9144V/ref=sr_1_60?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-60"
"","","68","LURLIN 3-Ring Pencil Pouch 30 Pack Bulk Zipper Pen Pouches in Assorted Colors for Office College School Supplies Cosmetics Cloth Pencil Case for 3 Hole Binder","LURLIN","$52.99","1053","43","$55798","03/17/2021","$39.25","93","4.5","$13.74","5949","Office Products","B08Z7GBVH5","https://www.amazon.com/LURLIN-Pouches-Assorted-Supplies-Cosmetics/dp/B08Z7GBVH5/ref=sr_1_61?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-61"
