"Export time: 8/5/2022, 11:41:21 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","287","4 Colors 4D Silk Fiber Lash Mascara White Green Pink Blue Mascara with Eyelash Comb Colored Eyelash Mascara Set Thrive mascara for Eyelashes Long Lasting No Clumping No Flaking Natural Extension (4 colors)","POZILAN","$18.98","...","...","...","01/27/2022","$12.36","44","4","$6.62","52906","...","B09PH5QQLD","https://www.amazon.com/dp/B09PH5QQLD"
"","","288","Mascara Black Volume and Length Waterproof Mascara Smudge-Proof 4D Silk Fiber Thickening Lengthening Mascaras No Clumping Lasting All Day","ELAIMEI","$5.59","84","2","$470","04/23/2021","$1.6","340","4.2","$3.99","70128","Beauty & Personal Care","B098Q9D369","https://www.amazon.com/dp/B098Q9D369"
"","","289","Colored Mascara For EyelashesColorful Mascara Charming Long Lasting & Vegan Voluminous Maskara For Women Eye Makeup 2ml Things for 7 Dollars (F One Size)","KAGAYD","$3.37","...","...","...","...","...","0","","","","...","B0B5DD16RS","https://www.amazon.com/dp/B0B5DD16RS"
"","","290","Milk Makeup Rise Lifting + Lengthening Mascara - weightlessly lifts lengthens curls and adds volume","Milk Makeup","$38.00","...","...","...","06/11/2022","$28.76","0","","$9.24","284798","...","B09VCTLBC3","https://www.amazon.com/dp/B09VCTLBC3"
"","","291","CODE Beautiful Mascara Black Volume and Length | Water Resistant Alternative to Waterproof Mascara | Cruelty Free & Vegan Eye Makeup | VLM Volumizing Lengthening Mascara 12ml","CODE Beautiful","$41.95","0","0","$0","03/13/2016","$32.12","308","4.3","$9.83","406810","Beauty & Personal Care","B00DGSBB2Y","https://www.amazon.com/dp/B00DGSBB2Y"
"","","292","SUSAN POSNICK COLORCOATED - All-Natural Mineral Based Luxury Mascara - Nourishing and Conditioning Peptides Lengthening Curling - Water Resistant- Ultra Black","Susan Posnick","$28.00","4","0","$112","02/08/2015","$20.88","11","3.6","$7.12","168382","Beauty & Personal Care","B0042WRO1U","https://www.amazon.com/dp/B0042WRO1U"
"","","293","Sweet LeiLani Island Eyes Lash Plumping Mascara - Buildable Formula Paraben-Free - Ideal for Sensitive Eyes - 0.26 Ounce Mudshark","SWEET LEILANI","$21.99","0","0","$0","07/04/2018","$15.77","26","3.4","$6.22","340185","Beauty & Personal Care","B07BXG91T9","https://www.amazon.com/dp/B07BXG91T9"
"","","294","L'Oreal Paris Voluminous Makeup Lash Paradise Mascara Voluptuous Volume Intense Length Feathery Soft Full Lashes No Flaking No Smudging No Clumping Blackest Black 0.25 Fl Oz (Pack of 2)","L'Oreal Paris","$16.97","26576","885","$450995","05/29/2017","$10.88","5502","4.5","$6.09","4057","Beauty & Personal Care","B07DBGRCYN","https://www.amazon.com/dp/B07DBGRCYN"
"","","295","Vegan Waterproof Black & Blue Mascara Bundle for Sensitive Eyes Natural Hypoallergenic mascara Lengthening and Volumizing for Natural Looking Cruelty Free Ophthalmologist Tested- By Gaya cosmetics","Gaya Cosmetics","$30.90","...","...","...","...","...","0","","","784413","...","B0B54Y3KLH","https://www.amazon.com/dp/B0B54Y3KLH"
"","","296","Ecco Bella Plant-Based Vegan Natural Glow Kit Natural Lip Gloss (Passion) FlowerColor Mascara (Black)","Ecco Bella","$35.99","...","...","...","06/14/2022","...","0","","","819788","...","B09WJDY128","https://www.amazon.com/dp/B09WJDY128"
"","","297","Queen Lashes by Fitqueen Vegan & Cruelty free Lash Waterproof Mascara Dark Black 10ml(Pack of 1) 0.33Fl; Oz","Generic","$11.98","...","...","...","06/21/2022","...","4","5","","1065336","...","B0B2VKJ95G","https://www.amazon.com/dp/B0B2VKJ95G"
"","","298","Colored Mascara Waterproof and Smudgeproof Longlasting Mascara Cruelty Free & Vegan Volume Mascara (A)","Fpoqbod","$3.59","...","...","...","...","...","0","","","","...","B09QC8P6ZH","https://www.amazon.com/dp/B09QC8P6ZH"
"","","299","Beauty Without Cruelty Paraben-free Mascara Full Volume Black 0.24 Oz","Beauty Without Cruelty","$17.04","2","0","$34","10/13/2013","$10.94","365","4.3","$6.10","320863","Beauty & Personal Care","B00B7V3XPU","https://www.amazon.com/dp/B00B7V3XPU"
"","","300","PuroBIO Certified Organic Impeccable Restructuring Black Mascara-Curling and Lengthening.With Bamboo Extract Kaolin Rhamnose Rhodiola Rosea and Vitamin E. Sensitive Eyes. Vegan. Nickel Tested.","puroBIO Certified Organic Cosmetics","$16.90","0","0","$0","02/14/2019","$11.44","61","3.6","$5.46","658156","Beauty & Personal Care","B00Z5ODHUG","https://www.amazon.com/dp/B00Z5ODHUG"
"","","301","Ardorlove Colored Eyelash Mascara - 7 Colors Waterproof and Smudgeproof Longlasting Mascara - Cruelty Free Vegan Volume Mascara for Eyelash Eye Makeup","Ardorlove","$20.99","...","...","...","07/27/2022","...","0","","","610532","...","B094J53JCQ","https://www.amazon.com/dp/B094J53JCQ"
