"Export time: 8/7/2022, 6:21:05 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","22","LED Lights Belly Dance Wing Light Up Isis Wing Colorful Butterfly Dance Wings with Telescopic Stick Glowing Performance Clothing for Carnival Stage Halloween Christmas(White)","Tookie","$39.98","30","1","$1199","10/28/2021","$30.11","11","4.3","$9.87","574954","Clothing Shoes & Jewelry","B09HGKRPWY","https://www.amazon.com/dp/B09HGKRPWY"
"","","23","iMucci 14 Colors Belly Dance Wing with Rods360 Degree Isis Angel Wings with Portable Telescopic Sticks for Adults and Child","iMucci","$14.76","26","0","$384","01/29/2019","$7.85","411","4.4","$6.91","109471","Clothing Shoes & Jewelry","B01M8QT9AH","https://www.amazon.com/dp/B01M8QT9AH"
"","","24","CISMARK Isis Wings Belly Dance Costume Prop (Closed Back) No Sticks","CISMARK","$18.99","8","0","$152","10/20/2016","$11.36","263","4.5","$7.63","302906","Clothing Shoes & Jewelry","B01M3SX138","https://www.amazon.com/dp/B01M3SX138"
"","","25","QooGoo Smart LED Wing IsIs Wing Belly Dance Wings LED Dance Dress for Halloween Party","QooGoo","$49.99","...","...","...","05/08/2021","$35.68","16","3.8","$14.31","382490","...","B096R97JQ5","https://www.amazon.com/dp/B096R97JQ5"
"","","26","KIKIGOAL 100% Silk Belly Dance ISIS Wings Scarf Veil Fan with Telescopic Stick for Halloween Carnival Performance 1.4x2.7cm","KIKIGOAL","$47.99","55","1","$2639","06/17/2019","$37.02","70","4.3","$10.97","195785","Sports & Outdoors","B07T6FQJ9X","https://www.amazon.com/dp/B07T6FQJ9X"
"","","27","YOUDirect LED Belly Dance Wings Girls Colorful Butterfly Wings with Telescopic Stick","YOUDirect","$44.99","109","3","$4904","10/24/2018","$33.84","432","4.5","$11.15","86612","Toys & Games","B07JPXSBC5","https://www.amazon.com/dp/B07JPXSBC5"
"","","28","Adarl Halloween Belly Dance LED Angel Wings Costumes Full Swing for Girls(Added dance sticks)","Adarl","$39.99","30","1","$1200","07/21/2020","...","37","3.9","","369194","Clothing Shoes & Jewelry","B08DFX74D7","https://www.amazon.com/dp/B08DFX74D7"
"","","29","Nimiman Women Belly Dance Silk Bamboo Long Fan Veils","Nimiman","$28.90","6","0","$173","05/20/2017","$20.8","627","4.6","$8.11","110212","Sports & Outdoors","B0711XFNZX","https://www.amazon.com/dp/B0711XFNZX"
"","","30","Halloween/Party CostumesDouble-Sided Printing Fabric Butterfly Wings for WomenButterfly Fairy Ladies Costume Accessory","Shireake Baby","$28.88","280","9","$8086","09/19/2017","$19.57","765","4.7","$9.31","88881","Clothing Shoes & Jewelry","B07XQ1YCB8","https://www.amazon.com/dp/B07XQ1YCB8"
"","","31","LED Isis Wing Lights Up Belly Dance Costumes Isis Wings Belly dance Glow Angel dance Telescopic Sticks","HappyPeach","$45.99","...","...","...","10/26/2021","$32.36","0","","$13.63","508270","...","B09KGX95V8","https://www.amazon.com/dp/B09KGX95V8"
"","","32","NZXVSE Belly Dance Wings Kids LED Glow Light Up Isis Wings with Telescopic Flexible Stick for Stage Festival and Party","NZXVSE","$39.99","...","...","...","07/18/2021","$28.18","12","4","$11.81","75646","...","B099RHK88Z","https://www.amazon.com/dp/B099RHK88Z"
"","","33","Belly Dancing Prop Adult Butterfly Wings Costumes for Belly Dance with Sticks","Generic","$45.00","...","...","...","04/30/2018","...","0","","","","...","B07CSKKR8H","https://www.amazon.com/dp/B07CSKKR8H"
"","","34","Women Egyptian Professional Belly Dance Costume Wings with Sticks","Nimiman","$18.90","120","4","$2268","06/18/2021","$11.29","48","4.4","$7.61","121934","Clothing Shoes & Jewelry","B097MPB7WS","https://www.amazon.com/dp/B097MPB7WS"
"","","35","Children Costume Light up Wings Angel Belly Dance Isis Wings with Telescopic Sticks Stage Props (Colorful)","W WINTMING","$49.99","0","0","$0","12/29/2019","$35.68","124","4.5","$14.31","822037","Clothing Shoes & Jewelry","B09H2QHHL1","https://www.amazon.com/dp/B09H2QHHL1"
"","","36","Nimiman Women Dance Wings Belly Dance Costume Angle Wings with Sticks","Nimiman","$21.90","0","0","$0","09/07/2021","$14.21","1","3","$7.69","341009","Sports & Outdoors","B09FPJ6LJT","https://www.amazon.com/dp/B09FPJ6LJT"
"","","37","LED Isis Wings Belly Dance Wings Butterfly Wings Girls Dance Show Halloween Christmas LED Wing Costumes with Telescopic Stick","FuXingStore","$47.99","...","...","...","10/14/2021","...","4","5","","","...","B09JKGWC6N","https://www.amazon.com/dp/B09JKGWC6N"
"","","38","Calcifer Egyptian Egypt Belly Dance Wings Isis Wings Costume Gift for Big Party Christmas","Calcifer","$21.99","0","0","$0","...","...","3","4","","3768000","Sports & Outdoors","B07K2WMD1H","https://www.amazon.com/dp/B07K2WMD1H"
"","","39","Nimiman Belly Dance Isis Wings for Children Kids with Sticks","Nimiman","$16.90","4","0","$68","05/20/2017","...","17","4.4","","583488","Clothing Shoes & Jewelry","B0742BYD6Z","https://www.amazon.com/dp/B0742BYD6Z"
"","","40","Nimiman Belly Dance Isis Wings for Children Kids with Sticks (Gold)","Nimiman","$16.90","0","0","$0","07/31/2020","...","6","5","","3662421","Clothing Shoes & Jewelry","B07423W9Q5","https://www.amazon.com/dp/B07423W9Q5"
"","","41","bDDeDD LED IsIs Wing  Belly Dance Wing Glow Light Up Party Club Wear","bDDeDD","$72.99","28","0","$2044","06/02/2021","$54.77","46","4.2","$18.22","291538","Clothing Shoes & Jewelry","B098WMK377","https://www.amazon.com/dp/B098WMK377"
"","","42","ROYAL SMEELA Belly Dancer Costumes for Women Belly Dance Bra and Belt Dancing Outfit Bellydance Costume Carnival Bra Belt","ROYAL SMEELA","$79.99","0","0","$0","12/02/2020","$62.85","38","4.3","$17.14","554861","Sports & Outdoors","B08PKS9QQ7","https://www.amazon.com/dp/B08PKS9QQ7"
"","","43","Wuchieal Portable Telescopic Silver Sticks for Belly Dance Isis Wings 1 Pair","Wuchieal","$9.90","90","3","$891","03/23/2018","$5.15","56","4.2","$4.75","79898","Sports & Outdoors","B07PHJYXS4","https://www.amazon.com/dp/B07PHJYXS4"
"","","44","Nimiman Women Belly Dance 360 Degree Isis Wings with Portable Flexible Sticks","Nimiman","$17.90","30","1","$537","05/20/2017","...","23","4.3","","500290","Clothing Shoes & Jewelry","B073ZDLZVS","https://www.amazon.com/dp/B073ZDLZVS"
"","","45","O3 Belly Dance LED Isis Wings with Telescopic Sticks Glow Light Up Angel Costumes","O3","$49.99","5","0","$250","06/10/2020","$36.7","35","4.2","$13.29","174568","Sports & Outdoors","B08B1BJ444","https://www.amazon.com/dp/B08B1BJ444"
"","","46","Light Up Wings LED Butterfly Wings Belly Dance Wings with Telescopic Stick for Stage Show Halloween and Christmas Party","ZFBIRD","$51.99","45","1","$2340","07/25/2022","$39.67","100","4.3","$12.32","134746","Toys & Games","B08D6S9NHH","https://www.amazon.com/dp/B08D6S9NHH"
"","","47","Nimiman 100% Silk Belly Dance isis Wings Scarf Veil Fan & Telescopic Stick (Black red Yellow)","Nimiman","$47.90","0","0","$0","05/20/2017","...","15","4.2","","2170018","Clothing Shoes & Jewelry","B076MNF5NC","https://www.amazon.com/dp/B076MNF5NC"
"","","48","Women Christmas Costume LED Belly Dance Isis Wings Adult Glow Cape","W WINTMING","$53.99","45","1","$2430","10/26/2021","$39","2","5","$14.99","662524","Clothing Shoes & Jewelry","B07TVHT4WG","https://www.amazon.com/dp/B07TVHT4WG"
"","","49","Belly Dance Performance LED Light Wings Butterfly Cloak Wings Costume for Halloween Christmas Party Show","UVYR","$32.57","...","...","...","08/31/2021","...","1","4","","423962","...","B09F6LYCRJ","https://www.amazon.com/dp/B09F6LYCRJ"
"","","50","Nimiman 100% Silk Belly Dance ISIS Wings Scarf Veil Fan & Telescopic Stick","Nimiman","$47.90","0","0","$0","05/20/2017","...","18","4.2","","1715559","Clothing Shoes & Jewelry","B076MQ9P3M","https://www.amazon.com/dp/B076MQ9P3M"
"","","51","Butterfly Wings for Adult Women Large Fairy Cape Halloween Dancing Festival Costume","FEOYA","$24.99","30","1","$750","08/09/2018","$16.34","162","4.3","$8.65","440964","Clothing Shoes & Jewelry","B07GC13QP2","https://www.amazon.com/dp/B07GC13QP2"
"","","52","Kehen Child Kid Girl Soft Fabric Wings Egypt Belly Dance Accessories Party Costume No Sticks","Kehen","$6.79","0","0","$0","04/30/2020","...","4","3.6","","1005348","Sports & Outdoors","B076Y33T57","https://www.amazon.com/dp/B076Y33T57"
"","","53","BREEZEY Color LED Light Dance Wing Dance Fluorescent Butterfly Cloak Without Battery for Belly Dance Performance","BREEZEY","$39.98","...","...","...","11/10/2019","...","20","4.1","","","...","B081CKKTS4","https://www.amazon.com/dp/B081CKKTS4"
"","","54","Kids LED Belly Dance Isis Wings for Girls Angel Wings Light Clothing for Party Cosplay","SHINYOU","$49.90","0","0","$0","01/25/2019","$36.61","45","4.2","$13.29","298223","Toys & Games","B07J2K7RFN","https://www.amazon.com/dp/B07J2K7RFN"
"","","55","Nimiman Belly Dance 360 Degree Isis Wings with Portable Flexible Sticks (deep Blue)","Nimiman","$17.90","0","0","$0","07/31/2020","$10.34","3","4","$7.56","9725127","Clothing Shoes & Jewelry","B073ZD6WNC","https://www.amazon.com/dp/B073ZD6WNC"
"","","56","Samicoco LED Isis Wings Rainbow Fairy Wings for Girl Glow Light Up Carnival Performance Belly Dance Costumes with Sticks (Colorful-Child) 40 inch","Samicoco","$45.99","...","...","...","10/23/2021","$32.36","11","4.5","$13.63","96915","...","B09FL44NQ7","https://www.amazon.com/dp/B09FL44NQ7"
"","","57","FEOYA Halloween Butterfly Wings Shawl Fairy Pixie Colorful Cape Dance Party Costume","FEOYA","$24.99","0","0","$0","08/09/2018","$16.97","102","4.5","$8.02","1574612","Clothing Shoes & Jewelry","B07GC26SS7","https://www.amazon.com/dp/B07GC26SS7"
"","","58","MUNAFIE Belly Dance Isis Wings with Sticks Halloween Carnival Performance Dance Costume Angel Wings(Open on The Back)","MUNAFIE","$19.98","4","0","$80","09/20/2020","...","35","4.5","","310516","Clothing Shoes & Jewelry","B06XK2H1TS","https://www.amazon.com/dp/B06XK2H1TS"
"","","59","Nimiman Belly Dance 360 Degree Opening Isis Wings with Portable Flexible Sticks","Nimiman","$17.90","4","0","$72","05/20/2017","...","29","4.5","","431697","Clothing Shoes & Jewelry","B07425V368","https://www.amazon.com/dp/B07425V368"
"","","60","SUFUBAI Butterfly Wings for Girls Light Up Belly Dance LED Angel Wings Butterfly Fairy Wings Shawl Kids Costume with Telescopic Sticks for Stage Festival and Party Multicolor HERAN210820LS01HERAN","SUFUBAI","$46.99","...","...","...","08/25/2021","$33.93","0","","$13.06","592322","...","B09DPQPR6Y","https://www.amazon.com/dp/B09DPQPR6Y"
"","","61","URMAGIC Light Up 360 Belly Dance Wings Butterfly Cloak Performance Props for Halloween Carnival Party","URMAGIC","$43.99","...","...","...","08/31/2021","...","0","","","857210","...","B09F6DLLT8","https://www.amazon.com/dp/B09F6DLLT8"
"","","62","Wuchieal Women's Belly Dance Butterfly Angel Isis Wings Dacne Wings with Sticks","Wuchieal","$32.99","0","0","$0","06/27/2017","...","2","5","","3544761","Clothing Shoes & Jewelry","B073GMC8ML","https://www.amazon.com/dp/B073GMC8ML"
"","","63","Led Isis Wing - Belly Dance Light Up Wing Carnival Halloween Party Club Wear with Flexible Sticks for Women/Girls","Showyou","$55.69","0","0","$0","05/17/2018","$39.72","8","4.4","$15.97","906722","Clothing Shoes & Jewelry","B07D66HFS7","https://www.amazon.com/dp/B07D66HFS7"
"","","64","LED Isis Wings Glow Light Up Costumes LED Performance Carnival Cape for EDC","BellyAngel","$47.99","0","0","$0","03/23/2019","...","0","","","1845965","Clothing Shoes & Jewelry","B07Q1Y4DSQ","https://www.amazon.com/dp/B07Q1Y4DSQ"
"","","65","Kid's Colorful LED Light Dance Wing Dance Belly Costume Performance Glow in the Dark Butterfly Cloak","ChYoung","$46.99","...","...","...","02/02/2020","...","3","3.8","","336957","...","B09ZTVCWD5","https://www.amazon.com/dp/B09ZTVCWD5"
